Unnamed: 0,title,artist,lyrics
1397,Insistiendote,Contentos De Sinaloa,"ya escribi en tu vida
con tinta invorrable
todos mis errores
ya manche de fallas
nuestra bella historia
pidiendote a diario
que un dia me perdones
muy equivocado
burle tu inocencia
creyendo que siempre
tendria tus amores
y ahora me encuentro
pagando muy caro
todos mis errores
cuanto amor tengo hoy para ti
tantas ganas de vivir en paz
insistiendote voy a vivir
no me importa cual sea mi final
si con la vida no alcanzo a cubrir
seguire insistiendote en la eternidad
muy equivocado
burle tu inocencia
creyendo que siempre
tendria tus amores
y ahora me encuentro
pagando muy caro
todos mis errores
cuanto amor tengo hoy para ti
tantas ganas de vivir en paz
insistiendote voy a vivir
no me importa cual sea mi final
si con la vida no alcanzo a cubrir
seguire insistiendote en la eternidad
si con la vida no alcanzo a cubrir
seguire insistiendote en la eternidad"
1398,Insoportable,Los Rojos,"existen amores
de los que nunca
se olvidan
que al buscar
quien
lo remplaze
nomás
dan vueltas
en tu mente
y hacen
más grande
la herida
existen amores
masoquistas
y suicidas
de esos
que hacen
mucho daño
pero sigues
extrañando
alcabo
eso ni lastima
se que somos
el uno
para el otro
corazón
y aunque
no fuera
intentemos
ponerle
fina
nuestra relación
y a esta guerra
nos amamos
y eso es
lo que importa
nos dejamos
y es la misma
historia
nos odiamos
y lo que nos diga
la gente
no importa
insoportable
así
eres mi amor
pero entre
más
me gritas
que no
me necesitas
quisiera
pegarle
un beso
a tu boquita
y hacerte
el amor
insoportable
así
eres mi amor
pero estoy
adherido
estoy
en cada
latido
y si
no estoy
contigo
mueres
de tristeza
pues como
este amor
no hay
dos
nos amamos
y eso es
lo que importa
nos dejamos
y es la misma
historia
nos odiamos
y lo que nos diga
la gente
no importa
insoportable
así
eres mi amor
pero entre
más
me gritas
que no
me necesitas
quisiera
pegarle
un beso
a tu boquita
y hacerte
el amor
insoportable
así
eres mi amor
pero estoy
adherido
estoy
en cada
latido
y si
no estoy
contigo
mueres
de tristeza
pues como
este amor
no hay
dos"
1399,Inspiracion,Los Reyes de Sinaloa,"estoy haciendo una canción para ti mi amor
pero no logro comprender 
lo que estoy tratando de hacer
es que sin ti corazón no logro inspiración
por que amor caigo en la desesperación
estoy aquí corazón tratando de comprender
por que razón no me expreso 
como debería de ser 
y si no lo hago no lo sé 
lo que pueda suceder
cuando pienso en ti corazón
me empiezo a desvanecer
mi amor no puedo no puedo
no puedo comprender
por que razón yo debo amarte 
mas que ayer
y si hay respuesta a mi plegaria
feliz yo estaré
por que al fin corazón 
todo lo comprenderé
estoy aquí corazón
tratando de comprender
por que razón no me expreso
como debería de ser
y si no lo ago no lo sé 
lo que pueda suceder
cuando pienso en ti corazón 
me empiezo a desvanecer
mi amor no puedo no puedo
no puedo comprender
por que razón yo debo amarte
mas que ayer
y si hay respuesta a mi plegaria
feliz yo estaré
por que al fin corazón 
todo lo comprenderé"
1400,Intenciones Malas part Junior H,Dan Sanchez,"cush de cali unas belair rondando por mi system
te has llevado las llaves de aquel candado en spei
marchita como la flor con problemas del amor
descuidada te dejo ya no confío en tu voz
míralo bien y dime si acaso él te ama
que feo saber que acaso ya cruzaste por su cama
como te sientes si yo juego la misma jugada
mamá esta bien se ve muy bien solo decepcionada
que su nene ya no es nene y que su еnamorada
se lo cambio por un wason con intenciones malas
aún tengo tu foto guardada aquí en mi cartera
no nos supimos entender y no se pudo de otra manera
quisiera que no me dolieras
quisiera que nada de esto así fuera pero las cosas pasaron así
yo perdido en mi oscuro mundo y tu tan tranquila en tu palacio lejos de mí
que voy a hacer si todo mi panorama se ha vuelto gris
pero sé que puedo he pasado por grandes batallas
por eso he llegado hasta aquí
hoy estás con él y en verdad no puedo creer
que tú tan rápido has olvidado nuestro querer
apoco se te borro todo lo que fuimos
todas esas cosas que un día compartimos
cush de cali unas belair rondando por mi system
te has llevado las llaves de aquel candado en spei
marchita como la flor con problemas del amor
descuidada te dejo ya no confío en tu voz"
1401,Intente Amarte,Torrente,"sé que
mis palabras
te lastimarán
sé que está
sorpresa
no te gustará
pero al mal
paso
hay
que darle
prisa
sé que
tú tal vez
no me perdonarás
trata
de entender
no quiero
hacerte mal
pero no encuentro
otra salida
y es que el amor
a fuerza
no resulta
quise
darte todo
pero me falto
entregar
mi corazón
quise
enamorarme
pero no basto
con solo
la intención
el amor
es simplemente
más
que amanecer
con alguien
debo confesarte
que intente
amarte
pero no funcionó
sé que
tú tal vez
no me perdonarás
trata
de entender
no quiero
hacerte mal
pero no encuentro
otra salida
y es que el amor
a fuerza
no resulta
quise
darte todo
pero me falto
entregar
mi corazón
quise
enamorarme
pero no basto
con solo
la intención
el amor
es simplemente
más
que amanecer
con alguien
debo confesarte
que intente
amarte
pero no funcionó
quise
darte todo
pero me falto
entregar
mi corazón
quise
enamorarme
pero no basto
con solo
la intención
el amor
es simplemente
más
que amanecer
con alguien
debo confesarte
que intente
amarte
pero no funcionó"
1402,Intercambio Injusto,Ivan Cornejo,"ayer te vi
de lejos pude notar que estás feliz
feliz con él
feliz sin mí
ayer te vi
nunca te había visto sonreír así
creo que ya me olvidaste
y que no te tardaste
es como si fuera transparente ante tus ojos
como si jamás nos hubiéramos conocido te me fuiste sin dar razón
ay amor explícame
cómo pasamos de decir te amo a ser dos extraños
ay amor duele saber que yo te arreglé el corazón
y tú sin pensarlo se lo diste a él
intercambio injusto
intercambio injusto
intercambio injusto
intercambio injusto
intercambio injusto
intercambio injusto
te di todo de mí y te lo llevaste
solo mi vida me dejaste
ni dos veces lo pensaste
mira cómo me pagaste
quisiera volver al día que me cruzaste
para esta vez no saludarte
así nunca te hubiera amado
y no dolería seguir amándote porque
es como si fuera transparente ante tus ojos
como si jamás nos hubiéramos conocido te me fuiste sin dar razón
ay amor explícame
cómo pasamos de decir te amo a ser dos extraños
ay amor duele saber que yo te arreglé el corazón
y tú sin pensarlo se lo diste a él
intercambio injusto
intercambio injusto
intercambio injusto
intercambio injusto
intercambio injusto
intercambio injusto"
1403,Interrogación,Luis Alberto Posada,"ya no creo en nada hasta dudo de ti
siento desconfianza ya no creo ni en mí
mi mente se ofusca ya no sé qué decir
me enloquecen los celos que yo siento por ti
malditos sean los celos que envenenan mi alma
maldita sea la duda que acabó mi ser
la cruel incertidumbre de tu amor me mata
me estoy volviendo loco sin saber por qué
yo no sé por qué será ?  yo no sé
que no pierdo la razón lejos de ti
será porque hay en tu amor
alguna interrogación
dime dime la verdad di por favor
desengáñame mejor lo quiero así
que yo prefiero un puñal
a la duda de tu amor
a la duda de tu amor"
1404,Invéntame,Remmy Valenzuela,"por la cosas de la edad
por dudar de mi verdad
te fuiste ayer
dejaste mis brazos un amanecer
ahora cuentan por ahí
que cambiaste hasta tu forma de vestir
que a alguien adornas con tu sonreír
ya no me mandes decir
que no me quieres perder
ahora ya es muy tarde
si quieres volverme a ver
invéntame
y oblígale a que te ame como yo
construye con sus años mi existir
hazle sentir
lo que en mí te gustó
invéntame
y dale como a mí un beso a él
a ver si se te eriza igual la piel
invéntame
inventa lo que un día pudimos ser
ya no me mandes decir
que no me quieres perder
ahora ya es muy tarde
si quieres volverme a ver
invéntame
y oblígale a que te ame como yo
construye con sus años mi existir
hazle sentir
lo que en mí te gustó
invéntame
y dale como a mí un beso a él
a ver si se te eriza igual la piel
invéntame
inventa lo que un día pudimos ser
invéntame
inventa lo que un día pudimos ser"
1405,Ismael,Grupo Arriesgado,"seriedad
y sobre todo respeto
cualidad
con la gente ser honesto
culiacán
la tierra del del sombrero
traficar
solamente con los gringos
la maldad
paral que me tiente a los míos
la amistad
sincera pa mis amigos
aquí estoy
nunca me he ido
porque dios
no lo ha querido
mi pasión
ha sido el ganado fino
paral calor
helados unos cuartitos
y así suena
arriesgado compa
la razón
esa es para el que la tenga
la ambición
es muy mala consejera
la traición
tres metros bajo la tierra
charolear
que sea el último recurso
secuestrar
eso jamás lo disculpo
la lealtad
es algo que aprecio mucho
mujeres
nunca les fallo
interés
por los caballos
los de a cien
para apostar a los gallos
ismael zambada alias don mayo"
1407,Jacinto Cenobio,Amparo Ochoa,"en la capital
lo hallé en un mercado
con su mecapal
descargando un carro
le dije 'padrino lo andaba buscador
se echó un trago'e vino
y se quedó pensando
me dijo 'un favor voy a pedirle ahija'o
que a naiden le cuente que me ha encontra'o
que yo ya no quero volver parallá
al fin ya no tengo ni'onde llegar
murió su madrina la trenidad
los hijos crecieron y dónde están ? 
perdí la cosecha quemé el jacal
sin lo que más quero nada es igual '
'sin lo que más quero qué más me da
cobija y sombrero serán mi hogar
por eso mi ahija'o regrese en paz
y a naiden le cuente que estoy acá
quedamos de acuerdo
lo dejé tomando
yo encendí un recuerdo
y me lo fui fumando
me pareció verlo en su verde monte
sonriéndole al viento y al horizonte
haciendo una mueca para ver pasar
la mancha de garzas rumbo al palmar
jacinto cenobio jacinto adán
si en tu paraíso solo había paz
yo no sé que culpa quieres pagar
aquí en el infierno de la ciudad"
1408,JAMBALAYA,KPaz De La Sierra,"compa yo ya me voy a a playa
mi corazón es de ti jambalaya
quiero estar muy feliz a tu lado
voy a gozar como nunca yo había soñado
oh jambalaya para no llorar yo te olvido
ahora quiero compartir con mis amigos
con el grupo kpaz yo les canto
será más grande el amor que me ha traicionado
vamos ya a olvidar nuestras penas
construiremos un castillo de arena
con las olas del mar arrullando
voy a gozar como nunca yo había soñado
oh jambalaya para no llorar yo te olvido
ahora quiero compartir con mis amigos
con el grupo kpaz yo les canto
será más grande el amor que me ha traicionado
el viento quema tu cuerpo y el mío
nos iremos de pesca en el río
regresar cuando el sol se ha ocultado
voy a gozar como nunca yo había soñado
oh jambalaya para no llorar yo te olvido
ahora quiero compartir con mis amigos
con el grupo kpaz yo les canto
será más grande el amor que me ha traicionado
oh jambalaya para no llorar yo te olvido
ahora quiero compartir con mis amigos
con el grupo kpaz yo les canto
será más grande el amor que me ha traicionado
oh jambalaya para no llorar yo te olvido
ahora quiero compartir con mis amigos
con el grupo kpaz yo les canto
será más grande el amor que me ha traicionado"
1409,James B,Código FN,"voy tomando vuelo rumbo para un dj
una peli negro me acompaña algo bien
jing tonic su boquita me sabe a miel
combina oloroso santal 33
bien loco y poco a poco
benjamines franklin en mi brazo tik tak un cartier
coronó peligroso
cuidadoso 57 me acompaña y truena bien
todo en la vida me ha costado muy caro
y muy disciplinado he sido gracias a mi dios
que me ha cuidado hoy solo disfrutamos todo lo ganado
a paso lento pero seguro vamos
y se que andan hablando de mí pero me río no les hago caso
acá en la cima nomás los estoy mirando
las ganancias crecen y nos va muy bien
gente con la gente y reparto el pastel
con una plebita siempre me han de ver
lala lala rosa fresa mi placer
placoso yo respondo
con entrenamiento estilo tipo james bond usa
semblante un poco serio
el acento sinaloense me distingue por doquier
todo en la vida me ha costado muy caro
y muy disciplinado he sido gracias a mi dios
que me ha cuidado hoy solo disfrutamos todo lo ganado
a paso lento pero seguro vamos
y se que andan hablando de mí pero me río no les hago caso
acá en la cima nomás los estoy mirando
acá en la cima nomás los estoy mirando"
1410,Jardín Olvidado,Remmy Valenzuela,"las flores que te llevaba se secaron
ya se marchitaron igual que tu amor por mí
todo el jardín que había sembrado
lo he dejado abandonado como tú lo hiciste a mí
mira nada más que linda estas
pero lástima que ya te vas
más no creas que te voy a rogar
tu camino no vuelvo a pisar
ni me vuelvo a enamorar a enamorar
si algún día tu amor por mí renace
aunque pase lo que pase
tu traición voy a olvidar
y el jardín que habíamos sembrado
con amor y con cuidado otra vez a de florear
las flores que te llevaba se secaron
ya se marchitaron igual que tu amor por mí
todo el jardín que había sembrado
lo he dejado abandonado como tú lo hiciste a mí
mira nada más que linda estas
pero lástima que ya te vas
más no creas que te voy a rogar
tu camino no vuelvo a pisar
ni me vuelvo a enamorar a enamorar
si algún día tu amor por mí renace
aunque pase lo que pase
tu traición voy a olvidar
y el jardín que habíamos sembrado
con amor y con cuidado otra vez a de florear"
1411,Jesucristo,Los Hermanos Medina,"hoy he5 conocido a un hombre diferente a los demás
más que amigo más que hermano no lo puedo comparar
como un padre a su hijo el me brinda de su amor
amor puro y verdadero él es todo corazón
jesucristo mi vida transformó
jesucristo te doy mi corazón
y hoy que reunidos estamos yo te canto esta canción
y hoy que reunidos estamos yo te doy mi corazón
cuando en pruebas yo me encuentro y siento desfallecer
él es fuente de agua viva que sacia todo mi ser
casa de puertas abiertas ese hombre es para mí
en verano o en invierno hay refugio para mí
jesucristo mi vida transformó
jesucristo te doy mi corazón
y hoy que reunidos estamos yo te canto esta canción
y hoy que reunidos estamos yo te doy mi corazón
y hoy que reunidos estamos yo te canto esta canción
y hoy que reunidos estamos yo te doy mi corazón"
1412,JGL part Luis R Conriquez,La Adictiva,"se le extraña demasiado al general
en la capital del corrido
la capital es culiacán
y no está sola porque
aquí siguen sus hijos
es el jefe lo es y lo era
gira y se para la tierra
si joaquín lo ordena
un viernes me pararon en mi carro
porque andaba velozmente
nos dijeron aquí andamos patrullando 24/7
no se asusten si miran retenes
y menos si cargan
las gorras de jgl
los menores ya se volvieron
mayores y lo que les sobra es gente
esta vida no viene con instrucciones
ni te enseña a ser jefe
uno es bravo y el otro es más
son dos hermanos uno es alfredo
y el otro es iván
del culiacanazo no les hablaremos
porque no está permitido
ese día no lo pintaron de rojo
porque soltaron al hijo
de la montaña llegan los cheques
y todos vienen firmados por jgl
fue en la gran manzana donde
el mundo presenció el juicio siglo
al 701 allá en la sierra
lo recuerdan con cariño
aquí manda al señor de la tuna
así el chapo esté en culiacán
nueva york o la luna"
